id,created_at,date,time,username,name,tweet,language,hashtags
1494293554071732230,2022-02-17 12:52:00+00:00,2022-02-17,12:52:00,kateleaver92,Kate Leaver,@smith_damian @hbfhealth Yes me too Damian! I’m going to shop around!,en,[]
1494266107238047745,2022-02-17 11:02:56+00:00,2022-02-17,11:02:56,lifeofroger,Roger db,@twcau @hbfhealth Snitch.,en,[]
1494167572190740484,2022-02-17 04:31:24+00:00,2022-02-17,04:31:24,hbfhealth,HBF,"@smith_damian Hi Damian and Paula, thank you for reaching out! We understand there have been a few changes recently and would love the opportunity to have a chat with you both about what we can do to help! Please contact us on 133 423 or chat to our team at  https://t.co/wQ1RDfDgwM. - Shaz 🌻",en,[]
1494164360968937475,2022-02-17 04:18:38+00:00,2022-02-17,04:18:38,paulaschibeci,Paula Schibeci,@smith_damian @hbfhealth Same. 6% increase and they scrapped my wellness cover at the start of the year.,en,[]
1494150460143325185,2022-02-17 03:23:24+00:00,2022-02-17,03:23:24,smith_damian,Damian Smith,Email from @hbfhealth hiking my private health insurance premium by 6% from April 1. How’s everyone else faring? (Last year it was 4%; in 2020 they cancelled a planned increase due to the pandemic.)  https://t.co/QkDClXRz6p,en,[]
1493880155252867076,2022-02-16 09:29:18+00:00,2022-02-16,09:29:18,perthsteve,Steve Marr,@twcau @hbfhealth Who would have thought*,en,[]
1493880073233252355,2022-02-16 09:28:59+00:00,2022-02-16,09:28:59,perthsteve,Steve Marr,@twcau @hbfhealth Would would have thought health workers don’t get this 🤦‍♂️,en,[]
1493847945984286726,2022-02-16 07:21:19+00:00,2022-02-16,07:21:19,hbfhealth,HBF,"@twcau Hi there, thank you so much for your feedback! We will ensure this is passed on immediately.– Shazrin 🌻",en,[]
1493827315754700800,2022-02-16 05:59:20+00:00,2022-02-16,05:59:20,twcau,Three Shots McGee 💉 (Michael),"Hey @hbfhealth - your Dental staff in Joondalup need to learn how to wear their masks properly - especially when they’re walking around the shopping centre. They go over the nose, not below it.",en,[]
1493808598744543238,2022-02-16 04:44:58+00:00,2022-02-16,04:44:58,jenniew80320966,Jennie Williams,@Julialikesnfts @Sekira_NFT @veezyvangogh @hbfhealth @NutZdoto @KensingtonRoyal @inBritish @snowywizard_,und,[]
1493792960630173698,2022-02-16 03:42:49+00:00,2022-02-16,03:42:49,hbfhealth,HBF,"@MarckR32 Hi Marcus. The changes happening effective from 01/04 occur to all health funds due to the rising cost of healthcare in Australia. With that being said, we would love an opportunity to review your cover and look at ways we can help! Please contact us on 133 423. – Shazrin 🌻",en,[]
1493729299496591360,2022-02-15 23:29:51+00:00,2022-02-15,23:29:51,abbyyat91748760,Abby Yates,@SoulZ_NFT @projectPXN @NFTYKEYS @Mel_GVq27 @KWholesaler @hbfhealth,und,[]
1493719407230472192,2022-02-15 22:50:33+00:00,2022-02-15,22:50:33,marckr32,"Marcus Regis🦘🇳🇬🇱🇰+🇫🇯, {💉💉+ 💉} ❤️‍🩹",@hbfhealth first you force me into your gold cover by grandfathering my previous cover. Now  you are increasing my cover by more than $50 a month from 01/4. Way to go to punish my loyalty. @medibank @BupaAustralia @hcfaustralia knock knock.,en,[]
1493182176648593408,2022-02-14 11:15:47+00:00,2022-02-14,11:15:47,ge_aldrig_upp,Davide Maistrello,"Non so se ho superato i pestilenziali hamburger di Hungry Jack's, ma endorso molto volentieri la pubblicità di @hbfhealth con i quokka canterini 😍😍😍   #survivorau   https://t.co/k44R2Q7gce",it,['survivorau']
1493066434569768963,2022-02-14 03:35:52+00:00,2022-02-14,03:35:52,hbfhealth,HBF,"@bigsaint14 Hi there, the changes taking effect in April happen across all health funds due to the rising cost of healthcare services in Australia. We would also love an opportunity to review your policy and help you make the most out of your cover. Please contact us on 133 423! – Shazrin 🌻",en,[]
1492793334531649536,2022-02-13 09:30:40+00:00,2022-02-13,09:30:40,rampaging_book,R_book,"@hbfhealth how much did you pay @7olympics to run that ad with the catastrophising mountain EVERY. SINGLE. AD BREAK??? I appreciate the commitment, because I guess I know your name now. Congrats?",en,[]
1492332206475276288,2022-02-12 02:58:18+00:00,2022-02-12,02:58:18,bigsaint14,big saint.🦘🇦🇺,@hbfhealth good to see you have increased your cover again. By that I mean. Pay more again for the same cover. Why the price increase.,en,[]
1491964391650398210,2022-02-11 02:36:44+00:00,2022-02-11,02:36:44,hbfhealth,HBF,Have trouble getting a good night’s rest? 😴  A qualified counsellor shares top tips for a more rejuvenating sleep. 💤   https://t.co/7x06oH9nAk,en,[]
1491879647151210497,2022-02-10 21:00:00+00:00,2022-02-10,21:00:00,katetimandjoel,"Kate, Tim & Joel","Last chance to enter Quok 'n' Roll thanks to our mates @hbfhealth 🎸  Just guess the title &amp; artist of the song from an iconic Aussie Band to win $3,500 to spend on a trip around Australia!  Register on the Nova Player App for your chance to play 👉  https://t.co/bkxITEDpSK  https://t.co/WbtEuQ75Fo",en,[]
1491754895023611904,2022-02-10 12:44:17+00:00,2022-02-10,12:44:17,aus_drew,Drew 😷💉💉💉,"Really curious what is going on with the @hbfhealth ad on @Channel7. As soon as it comes on the screen freezes except every now and then a frame moves back and forward. Then, once the ad brake is over, the olympics comes back no issues. It's bizarre. Not complaining though.",en,[]
1491668984357584896,2022-02-10 07:02:54+00:00,2022-02-10,07:02:54,owh,Onno Benschop,"@nrmainsurance @OAICgov @hbfhealth On Facebook? I'd rather stick a blunt pencil in my eye. You continue to confirm at every turn that I made the right choice of not taking up your ""offer"" of insurance. Perhaps you might focus on your customer, rather than your process, such as it is.",en,[]
1491613416670183426,2022-02-10 03:22:06+00:00,2022-02-10,03:22:06,owh,Onno Benschop,"@nrmainsurance @OAICgov @hbfhealth If only that translated into one half of the company (CGU) talking to the other half (NRMA), then none of this would have happened. As it is, it did and you are no longer part of my life.  Formal complaints have been lodged with @hbfhealth and @nrmainsurance more to follow.",en,[]
1491612146639454210,2022-02-10 03:17:03+00:00,2022-02-10,03:17:03,nrmainsurance,NRMA Insurance,"@owh @OAICgov @hbfhealth As mentioned, feel free to send us a PM  https://t.co/HLaHVXANw0 for more information. ~ Rick",en,[]
1491612039529517056,2022-02-10 03:16:37+00:00,2022-02-10,03:16:37,nrmainsurance,NRMA Insurance,"@owh @OAICgov @hbfhealth @owh Hi there, Insurance Australia Group (IAG) have issued general insurance products for HBF since 2011. As HBF have made a decision to focus on health insurance, NRMA who is part IAG have taken responsibility of their policies.  ~ Rick",en,[]
1491599887179280384,2022-02-10 02:28:20+00:00,2022-02-10,02:28:20,owh,Onno Benschop,"@OAICgov you might be interested to learn that @hbfhealth shared my insurance details with @nrmainsurance without my consent. I also note that they got some details wrong, and getting out of the NRMA system is proving to be hard.",en,[]
1491594562082832386,2022-02-10 02:07:10+00:00,2022-02-10,02:07:10,nova937,Nova 937,"Quok 'n' Roll has been so fun thanks to @hbfhealth  @katetimandjoel play the start of song &amp; the first caller to correctly guess the Aussie band wins $3,500 to spend on a trip around Australia 🐨 Register on the Nova Player App for your chance to play 🎸   https://t.co/koGz5lzM8G  https://t.co/b3sF7xV7xT",en,[]
1491594521884438532,2022-02-10 02:07:01+00:00,2022-02-10,02:07:01,nova919,Nova 919,"Quok 'n' Roll has been so fun thanks to @hbfhealth  @katetimandjoel play the start of song &amp; the first caller to correctly guess the Aussie band wins $3,500 to spend on a trip around Australia 🐨 Register on the Nova Player App for your chance to play 🎸   https://t.co/XbLAUezTaj  https://t.co/Ps8srZBe7B",en,[]
1491594479274725381,2022-02-10 02:06:51+00:00,2022-02-10,02:06:51,nova1069,Nova 1069,"Quok 'n' Roll has been so fun thanks to @hbfhealth  @katetimandjoel play the start of song &amp; the first caller to correctly guess the Aussie band wins $3,500 to spend on a trip around Australia 🐨 Register on the Nova Player App for your chance to play 🎸   https://t.co/l7euSP6iDZ  https://t.co/yGnC2KJ4HS",en,[]
1491594423909892104,2022-02-10 02:06:37+00:00,2022-02-10,02:06:37,nova969,Nova 96.9,"Quok 'n' Roll has been so fun thanks to @hbfhealth  @katetimandjoel play the start of song &amp; the first caller to correctly guess the Aussie band wins $3,500 to spend on a trip around Australia 🐨 Register on the Nova Player App for your chance to play 🎸   https://t.co/3MYiKaVXte  https://t.co/hP4Ev8VH1f",en,[]
1491594358055120897,2022-02-10 02:06:22+00:00,2022-02-10,02:06:22,nova100,Nova 100,"Quok 'n' Roll has been so fun thanks to @hbfhealth  @katetimandjoel play the start of song &amp; the first caller to correctly guess the Aussie band wins $3,500 to spend on a trip around Australia 🐨 Register on the Nova Player App for your chance to play 🎸   https://t.co/nL7RtEf9AG  https://t.co/K2uYaJauHz",en,[]
1491594192703074304,2022-02-10 02:05:42+00:00,2022-02-10,02:05:42,katetimandjoel,"Kate, Tim & Joel","We've had so much fun playing Quok 'n' Roll thanks to @hbfhealth  We play the start of song &amp; the first caller to correctly guess the Aussie band wins $3,500 to spend on a trip around Australia 🐨 Register on the Nova Player App for your chance to play 🎸   https://t.co/bkxITEmmQK  https://t.co/eWtna5FKwf",en,[]
1491593143623434242,2022-02-10 02:01:32+00:00,2022-02-10,02:01:32,owh,Onno Benschop,"Hey, @hbfhealth this is your doing. I didn't ask to have my details shared with @nrmainsurance and getting out of their system is proving to be hard, if not impossible.",en,[]
1491500085758332930,2022-02-09 19:51:45+00:00,2022-02-09,19:51:45,amberbu70276777,Amber Buckley,@TsukiNFT @EtherealartNFT @hbfhealth @ICICIBank @0xkhan_,und,[]
1491346320333828098,2022-02-09 09:40:45+00:00,2022-02-09,09:40:45,jaevergaraa,Jae,@theothersideNFT @projectPXN @xo4_lifeee  @AmericanJeff  @hbfhealth .,und,[]
1491317952511053826,2022-02-09 07:48:01+00:00,2022-02-09,07:48:01,owh,Onno Benschop,"@NRMA @nrmainsurance Hey @nrmainsurance, if you're wondering why I'm not insuring with you, it's due to how I was treated as a new customer. At no point during my 45 minute call did your staff give any indication that they were interested in my business, being transferred into your fold by @hbfhealth",en,[]
1491313594415616006,2022-02-09 07:30:42+00:00,2022-02-09,07:30:42,owh,Onno Benschop,"Hey @NRMA, if you're wondering why I'm not insuring with you, it's due to I was treated as a new customer. At no point during my 45 minute call did your staff give any indication that they were interested in my business, being transferred into your fold by @hbfhealth",en,[]
1490974905713704965,2022-02-08 09:04:53+00:00,2022-02-08,09:04:53,hbfhealth,HBF,"@AliGoneski Hi Ali,   We would love the chance to explain how preferred providers work and answer any further questions that you may have. Please don’t hesitate to email us at memberservices@hbf.com.au “ATTN Social’ and we’ll happily assist you further. - Andjela",en,[]
1490974714008936448,2022-02-08 09:04:07+00:00,2022-02-08,09:04:07,hbfhealth,HBF,"@AliGoneski Hi Ali,  We’re sorry to hear that you were unsatisfied with our service, this is certainly not what we aim for. We do take feedback seriously and if you would like to provide any additional comments please don’t hesitate to email us at memberservices@hbf.com.au. - Andjela",en,[]
1490973942772899840,2022-02-08 09:01:03+00:00,2022-02-08,09:01:03,hbfhealth,HBF,"@nostuforyou Hi Stuart,  We’re so sorry to hear about the experience that you have had. Something doesn’t sound right and we do want to look into this further for you. Please email us at memberservices@hbf.com.au “ATTN Social’ and we’ll happily assist you. – Andjela",en,[]
1490950298642558976,2022-02-08 07:27:06+00:00,2022-02-08,07:27:06,aligoneski,Ali,"@nostuforyou @hbfhealth They really don’t care a jot. It’s all about money and making as much of it as possible. The whole “preferred provider” program is a total scam too. The only people deciding what treatment is needed should be the practitioner and patient, not some clerk with $$ targets to meet",en,[]
1490948058628390913,2022-02-08 07:18:12+00:00,2022-02-08,07:18:12,nostuforyou,Stuart 💉💉💉,@AliGoneski @hbfhealth These corporate psychopaths don't care about ten year old girls. If this affects her for the rest of her life I'll sue.,en,[]
1490946159971811331,2022-02-08 07:10:39+00:00,2022-02-08,07:10:39,aligoneski,Ali,@nostuforyou @hbfhealth Oh no! That’s awful. You need an apology and free insurance for her for a whole year for such terrible service. I left HBF years ago as I didn’t like how they did business.,en,[]
1490938541920370690,2022-02-08 06:40:23+00:00,2022-02-08,06:40:23,nostuforyou,Stuart 💉💉💉,@AliGoneski I had to cancel my daughter's surgery (that should have happened last week) because a representative from @hbfhealth accused my 10 year old daughter of knowing that she required it up to 6 months before April (2021). I only found out in late Nov. I'm so angry with HBF right now.,en,[]
1490924486891167744,2022-02-08 05:44:32+00:00,2022-02-08,05:44:32,aupacker,PackerAU 🌸 💙💛🌻🇺🇦,Seriously @hbfhealth If I see ONE more of your piss weak ads on my YOUTUBE feed I will come after you. Wasting members money on idiotic ads. #pissoff,en,['pissoff']
1490836993043214339,2022-02-07 23:56:52+00:00,2022-02-07,23:56:52,dantheinternut,Dan van der Meer,"@steveiro I know he’s a massive family man, we’ve spoken to him on our @hbfhealth #dadpod, so that would be the only issue I reckon. Let @TwitterAU witness me saying I kind of hope it happens #carefulwhatyouwishfor",en,"['dadpod', 'carefulwhatyouwishfor']"
1490608166723325957,2022-02-07 08:47:35+00:00,2022-02-07,08:47:35,hbfhealth,HBF,"@Jason_Birch Hi Jason,   We are able to adjust LHC once we sight a LHC letter from Medicare. You can send it to us at memberservices@hbf.com.au after you take out a a policy- Andj 🌸",en,[]
1490592690735816704,2022-02-07 07:46:06+00:00,2022-02-07,07:46:06,jason_birch,Jason Birch,"Hey @hbfhealth, your online quote doesn't let me say I was overseas when I turned 30, so you're trying to charge me LHC when it doesn't apply to me. I'd rather not call to sort this out - is it possible to rectify the LHC problem after signing up?",en,[]
1490516678605692928,2022-02-07 02:44:03+00:00,2022-02-07,02:44:03,hbfhealth,HBF,@sugarglider747 Hi there!   Thank you so much for your lovely feedback! We sure do love our little quokka friends and can't wait to see what the future holds for them! - Andjela 😊,en,[]
1490453847063482368,2022-02-06 22:34:23+00:00,2022-02-06,22:34:23,sugarglider747,S747,@hbfhealth HBF I just saw your ad today with the Quokka singing about his toothache aka Foreigner’s song I Wanna Know What Love Is.  Hands down my favourite ad ever. I love how his hair moves in the wind too. Great Great Ad !!!,en,[]
1489470743767179267,2022-02-04 05:27:52+00:00,2022-02-04,05:27:52,tedtratt,Ted Tratt. 🐯🐯🐯,@hbfhealth Thank you.,en,[]
1489413891616649218,2022-02-04 01:41:58+00:00,2022-02-04,01:41:58,hbfhealth,HBF,"@TedTratt Hi Ted, being not-for-profit allows us to give more back to our members and not only with claiming, such as cancelling the rate rise in 2020 or returning $42m to members as a result of members being unable to claim during COVID-19. For more information, please reach out! 🌻",en,[]
